NACA 24012 Airfoil cl=0.30 T=12.0% P=20.0%
  1.000034  0.001260
  0.975654  0.005302
  0.904884  0.016488
  0.794619  0.032461
  0.655613  0.050232
  0.501429  0.066422
  0.347100  0.077226
  0.206317  0.078497
  0.090970  0.062103
  0.019219  0.030969
  0.000000  0.000000
  0.029725 -0.019740
  0.100013 -0.029550
  0.205898 -0.036930
  0.343883 -0.041880
  0.498571 -0.039420
  0.653404 -0.031573
  0.793166 -0.021330
  0.904133 -0.011331
  0.975403 -0.003980
  0.999966 -0.001260

